,users,followingRatio,order,freq,catchingUpRatio,pcaInput,_1,_2,features,probability,prediction
233,Tatjana,0.5,0.6666666666666666,0.5,0.5,"[0.5,0.6666666666666666,0.5,0.5]",-0.05635412336111212,0.8972806847001824,"[-0.05635412336111212,0.8972806847001824]","[3.268205052387274e-06,1.3827521082000708e-16,0.05841287124975423,0.9415838605451928,1.3827521082000708e-16,1.3827521082000708e-16,1.3827521082025846e-16]",3
234,tibor,0.25,1.0,0.16666666666666666,0.3333333333333333,"[0.25,1.0,0.16666666666666666,0.3333333333333333]",-0.03848031450124434,0.618155489847438,"[-0.03848031450124434,0.618155489847438]","[0.3855094212744586,2.864937363300934e-16,0.6144905559736685,4.8779020469398355e-09,6.412801998593317e-12,2.864937363300934e-16,1.7867557500416576e-08]",2
235,Tina Kiler,0.16666666666666666,1.0,0.4615384615384616,0.5384615384615384,"[0.16666666666666666,1.0,0.4615384615384616,0.5384615384615384]",0.1332495019379755,0.9284257352458858,"[0.1332495019379755,0.9284257352458858]","[0.000520744576156867,0.8858036872524645,0.0009998068193054473,0.11267576135207279,5.583656306473237e-17,5.583656306473147e-17,5.583855143157865e-17]",1
236,Tja��a,0.1111111111111111,1.0,0.6666666666666666,0.0,"[0.1111111111111111,1.0,0.6666666666666666,0.0]",0.5268231685532032,0.6056576173341746,"[0.5268231685532032,0.6056576173341746]","[8.997164762528331e-07,9.097063740439213e-17,0.010442269362542857,0.0008929738188143044,0.0022428756575823753,9.097063740439213e-17,0.9864209814445841]",6
237,Tojo,0.3333333333333333,1.0,0.25,0.75,"[0.3333333333333333,1.0,0.25,0.75]",-0.19633442380063978,1.0066104308544641,"[-0.19633442380063978,1.0066104308544641]","[2.0044209673975653e-13,0.8503087504538024,0.00530881073054818,0.14438243881544857,1.5061257589139236e-16,1.5061257589139236e-16,1.5061257589139236e-16]",1
238,tomaz1961,0.1111111111111111,0.8181818181818182,0.6666666666666666,0.16666666666666666,"[0.1111111111111111,0.8181818181818182,0.6666666666666666,0.16666666666666666]",0.43708656352772757,0.6968691492245978,"[0.43708656352772757,0.6968691492245978]","[0.0033169237948879114,2.851171846851016e-16,0.039866961239985226,0.30172645948684085,5.283264337750855e-05,2.851171846851016e-16,0.6550368228349079]",6
239,tomba,0.2,0.875,0.5555555555555556,0.4444444444444444,"[0.2,0.875,0.5555555555555556,0.4444444444444444]",0.20276842773425124,0.8827392530059894,"[0.20276842773425124,0.8827392530059894]","[0.02796548295521496,1.8281315813964378e-16,0.006436873029535629,0.9655976440152325,1.8279820055330915e-16,1.827980687286971e-16,1.622547697795272e-14]",3
240,Tome,0.19999999999999998,0.8333333333333334,0.7142857142857143,0.2857142857142857,"[0.19999999999999998,0.8333333333333334,0.7142857142857143,0.2857142857142857]",0.3732200959724526,0.8345725589723307,"[0.3732200959724526,0.8345725589723307]","[0.029217294830199147,1.725903205936046e-16,0.001882169097209369,0.9688983906846484,4.826475678590196e-13,1.7259032059359597e-16,2.1453874602198843e-06]",3
241,Tomica,0.14285714285714285,1.0,1.0,0.0,"[0.14285714285714285,1.0,1.0,0.0]",0.7424899381582756,0.7928724979280327,"[0.7424899381582756,0.7928724979280327]","[4.6873331701773627e-11,0.9052584132535837,3.6126054530477533e-07,0.01779066989905593,1.258377161004909e-07,3.965178019335439e-17,0.07695042970222574]",1
242,Tomislav Cipcic,0.3333333333333333,1.0,0.25,0.25,"[0.3333333333333333,1.0,0.25,0.25]",0.0058906492424261325,0.6109680268667117,"[0.0058906492424261325,0.6109680268667117]","[0.6160293862395416,1.7272518476360233e-16,0.38397010866474746,5.024766033441341e-09,3.409138176515755e-10,1.7272518476360233e-16,4.997300308996876e-07]",0
243,TonCa,0.16666666666666666,1.0,0.3076923076923077,0.23076923076923078,"[0.16666666666666666,1.0,0.3076923076923077,0.23076923076923078]",0.1497523513616943,0.6008687338202285,"[0.1497523513616943,0.6008687338202285]","[0.7611737379185517,1.1158767672180161e-16,0.23676238688089069,9.26531935043034e-08,4.600231963317868e-06,1.1158767672180161e-16,0.0020591823154005504]",0
244,toni88,0.25,1.0,0.25,0.5,"[0.25,1.0,0.25,0.5]",-0.04741935793909205,0.7955821989530023,"[-0.04741935793909205,0.7955821989530023]","[0.0012674897866965056,2.94297839800236e-16,0.8469732769245625,0.15175923328873986,2.942978398195231e-16,2.94297839800236e-16,2.946552981470002e-16]",2
245,Tpk,0.16666666666666669,0.8333333333333334,0.7142857142857143,0.14285714285714285,"[0.16666666666666669,0.8333333333333334,0.7142857142857143,0.14285714285714285]",0.4501197000064773,0.7162490601556528,"[0.4501197000064773,0.7162490601556528]","[0.002291546157437442,2.524934860202448e-16,0.02000970565667246,0.6237994670673629,1.3408234978406764e-05,2.524934860202448e-16,0.3538858728835484]",3
246,Trojan,0.1111111111111111,1.0,0.8888888888888888,0.0,"[0.1111111111111111,1.0,0.8888888888888888,0.0]",0.6827413398683346,0.727113371404344,"[0.6827413398683346,0.727113371404344]","[1.4343914945893143e-09,1.1654210033060156e-16,6.45057863401528e-05,0.3907523642618619,1.2018905071148443e-05,1.1654210033060156e-16,0.6091711096123351]",6
247,Urle,0.3333333333333333,1.0,0.07692307692307693,0.15384615384615385,"[0.3333333333333333,1.0,0.07692307692307693,0.15384615384615385]",-0.07665618167742314,0.4402876022567236,"[-0.07665618167742314,0.4402876022567236]","[0.9982658074380785,1.5619823125995767e-16,0.001290741089371457,1.561982317546261e-16,0.00021844473703800746,1.5619823125995767e-16,0.00022500673551157407]",0
248,Urosv,0.1111111111111111,1.0,0.75,0.16666666666666666,"[0.1111111111111111,1.0,0.75,0.16666666666666666]",0.5178841251153556,0.7830843264397389,"[0.5178841251153556,0.7830843264397389]","[0.00021275343684655094,1.762413356941585e-16,0.0006421262196274575,0.9501846550340028,1.3990740695425607e-07,1.762413356941585e-16,0.04896032540211595]",3
249,vanja123,0.33333333333333337,0.5,0.6,0.4,"[0.33333333333333337,0.5,0.6,0.4]",0.12939156695359055,0.8091130697667781,"[0.12939156695359055,0.8091130697667781]","[0.06257663241593996,1.5635060026601613e-16,0.11199909643076603,0.8254242711523244,1.564978094707924e-16,1.5635060026601613e-16,9.692226756147272e-13]",3
250,Vedran,0.1,1.0,0.5454545454545454,0.09090909090909091,"[0.1,1.0,0.5454545454545454,0.09090909090909091]",0.41138236877033363,0.6095830694272076,"[0.41138236877033363,0.6095830694272076]","[0.0005075465685174192,7.718441777318311e-17,0.03535231837032321,0.00013208428874492804,0.0022840107003585697,7.718441777318311e-17,0.9617240400720558]",6
251,Vedran_499,0.19999999999999998,0.5,0.42857142857142855,0.14285714285714285,"[0.19999999999999998,0.5,0.42857142857142855,0.14285714285714285]",0.18959734787666108,0.49081414672395196,"[0.18959734787666108,0.49081414672395196]","[0.3587768931544459,2.1925943523188509e-16,0.06919917603641725,2.499574919471422e-14,0.10974768869760071,2.1925943523188509e-16,0.46227624211151064]",6
252,vedrana,0.3333333333333333,0.3333333333333333,0.5,0.25,"[0.3333333333333333,0.3333333333333333,0.5,0.25]",0.09942835170895198,0.5984850955866174,"[0.09942835170895198,0.5984850955866174]","[0.7946132365413506,9.574375177295381e-17,0.20520154118332026,1.1587939984316341e-08,3.7125379922949453e-07,9.574375177295381e-17,0.00018483943358969609]",0
253,vibord,0.14285714285714282,0.9166666666666666,0.15384615384615385,0.23076923076923078,"[0.14285714285714282,0.9166666666666666,0.15384615384615385,0.23076923076923078]",0.04523308748252415,0.4943704620598365,"[0.04523308748252415,0.4943704620598365]","[0.9787600038877383,9.105834450537273e-17,0.017704448498249047,1.2057318981597314e-16,0.0004598657387903076,9.105834450537273e-17,0.0030756818752219924]",0
254,vid,0.16666666666666666,0.9,0.2727272727272727,0.36363636363636365,"[0.16666666666666666,0.9,0.2727272727272727,0.36363636363636365]",0.05920110462135689,0.6645262082509416,"[0.05920110462135689,0.6645262082509416]","[0.45951706579115303,1.4465545996552512e-16,0.5404649449712687,1.788038160701377e-05,8.855615647430447e-12,1.4465545996552512e-16,1.0884711526159427e-07]",2
255,Vido,0.5,0.6666666666666666,0.5,0.5,"[0.5,0.6666666666666666,0.5,0.5]",-0.05635412336111212,0.8972806847001824,"[-0.05635412336111212,0.8972806847001824]","[3.268205052387274e-06,1.3827521082000708e-16,0.05841287124975423,0.9415838605451928,1.3827521082000708e-16,1.3827521082000708e-16,1.3827521082025846e-16]",3
256,Vido Repan��ek,0.3333333333333333,1.0,0.75,0.0,"[0.3333333333333333,1.0,0.75,0.0]",0.4578190712230048,0.6864222715307166,"[0.4578190712230048,0.6864222715307166]","[0.0006844743909719223,1.7605626685702443e-16,0.021482580192491642,0.1372753608536008,0.00010286719917227485,1.7605626685702443e-16,0.840454717363763]",6
257,Viktor Vic,0.1,0.8,0.6363636363636364,0.09090909090909091,"[0.1,0.8,0.6363636363636364,0.09090909090909091]",0.45060600313853383,0.6145333178913845,"[0.45060600313853383,0.6145333178913845]","[7.133112794299773e-05,6.587556856006148e-17,0.01914570651538303,0.0003712632245240234,0.0018619610793892299,6.587556856006148e-17,0.9785497380527606]",6
258,vini,0.2,0.7777777777777778,0.1,0.0,"[0.2,0.7777777777777778,0.1,0.0]",0.050952386982603404,0.26032605815365584,"[0.050952386982603404,0.26032605815365584]","[0.03511339633395769,1.0309833238478251e-16,2.620607531646724e-07,1.0309833238478251e-16,0.9643871897258,1.0309833238478251e-16,0.0004991518794889191]",4
259,Vlado,0.09090909090909091,0.9,0.8181818181818182,0.0,"[0.09090909090909091,0.9,0.8181818181818182,0.0]",0.6324389685534682,0.6628985563342777,"[0.6324389685534682,0.6628985563342777]","[6.761303648021475e-09,1.3216533773014308e-16,0.0011807003652013232,0.1282346637174908,0.0001908515709781127,1.3216533773014308e-16,0.8703937775850258]",6
260,Vlajko,0.25,1.0,0.15384615384615385,0.0,"[0.25,1.0,0.15384615384615385,0.0]",0.0873411217464651,0.34738682445411884,"[0.0873411217464651,0.34738682445411884]","[0.10305374725710904,8.353835509936822e-17,5.7638101314774556e-05,8.35383550993685e-17,0.8835293436856156,8.353835509936822e-17,0.01335927095596037]",4
261,Vlasta Svetina,1.0,0.0,0.0,0.0,"(4,[0],[1.0])",-0.5736303520801775,0.1584843588910282,"[-0.5736303520801775,0.1584843588910282]","[7.792989683673712e-12,2.2246813632207876e-21,2.2422961089751448e-21,2.2246813632207876e-21,1.0085980535920434e-12,0.9999999999911984,4.618825418152451e-17]",5
262,wavemaker,0.16666666666666666,1.0,0.4166666666666667,0.4166666666666667,"[0.16666666666666666,1.0,0.4166666666666667,0.4166666666666667]",0.15102597872778228,0.8075265839334183,"[0.15102597872778228,0.8075265839334183]","[0.08070273978572551,1.442193879193052e-16,0.08602600575887157,0.8332712544482861,1.4560683990556294e-16,1.442193879193052e-16,7.116395053950859e-12]",3
263,x,0.5,1.0,0.0,0.0,"[0.5,1.0,0.0,0.0]",-0.16400981564559333,0.3029231613590664,"[-0.16400981564559333,0.3029231613590664]","[0.9121453774825868,3.5135680767672677e-16,2.91874996073108e-07,3.5135680767672677e-16,0.08753820357429688,3.5135680767672677e-16,0.0003161270681192333]",0
264,��anetic,0.5,1.0,0.07692307692307693,0.0,"[0.5,1.0,0.07692307692307693,0.0]",-0.1100381409595863,0.3449655377679712,"[-0.1100381409595863,0.3449655377679712]","[0.9577126381937373,1.936113688840243e-16,6.8373770339838025e-06,1.936113688840243e-16,0.04151448606462502,1.936113688840243e-16,0.000766038364603095]",0
265,Zdenko,0.5,0.5,0.2,0.4,"[0.5,0.5,0.2,0.4]",-0.24686620009367558,0.6169067722556445,"[-0.24686620009367558,0.6169067722556445]","[0.0009608460766568653,2.10840031519914e-15,0.9990391539157595,7.574230105752114e-12,2.1084582514478255e-15,2.10840031519914e-15,3.132763055829927e-15]",2
266,Zdenko ��krlj,0.14285714285714282,0.5,0.38461538461538464,0.0,"[0.14285714285714282,0.5,0.38461538461538464,0.0]",0.24931386047297177,0.3446929957000183,"[0.24931386047297177,0.3446929957000183]","[0.0018151986979822797,4.244848298451796e-16,0.0010357716873843248,4.2448482985918386e-16,0.9797791724991629,4.244848298451796e-16,0.017369857115469352]",4
267,Zdravko,0.125,1.0,0.3076923076923077,0.15384615384615385,"[0.125,1.0,0.3076923076923077,0.15384615384615385]",0.20476516573063494,0.5333971567144737,"[0.20476516573063494,0.5333971567144737]","[0.4563367368535602,2.215059098782108e-16,0.17530002091406344,6.76440970917926e-11,0.015340207132588435,2.215059098782108e-16,0.35302303503214316]",0
268,��ivko Joncic,0.5,1.0,0.07692307692307693,0.0,"[0.5,1.0,0.07692307692307693,0.0]",-0.1100381409595863,0.3449655377679712,"[-0.1100381409595863,0.3449655377679712]","[0.9577126381937373,1.936113688840243e-16,6.8373770339838025e-06,1.936113688840243e-16,0.04151448606462502,1.936113688840243e-16,0.000766038364603095]",0
269,��S,1.0,0.6666666666666666,0.0,0.0,"[1.0,0.6666666666666666,0.0,0.0]",-0.4917601118171806,0.30760501350006303,"[-0.4917601118171806,0.30760501350006303]","[3.7876245968836086e-12,2.867436150059276e-22,6.117861815749119e-17,2.867436150059276e-22,4.85775661237996e-17,0.9999999999962123,1.6546242013933195e-18]",5
270,zvjezdana,0.33333333333333337,1.0,0.4,0.4,"[0.33333333333333337,1.0,0.4,0.4]",0.050467892967219985,0.8116433820604019,"[0.050467892967219985,0.8116433820604019]","[0.01494499425346064,2.1990641090532553e-16,0.2934212515192619,0.691633754227276,2.1990644945785688e-16,2.1990641090532553e-16,8.018125180781645e-16]",3
271,Zvonimir Matic,1.0,0.0,0.25,0.75,"[1.0,0.0,0.25,0.75]",-0.7015600189152535,0.8885856882015973,"[-0.7015600189152535,0.8885856882015973]","[1.5480468447108743e-14,1.5480468447108743e-14,0.9947993951374197,0.005200604862502863,1.5480468447108743e-14,1.5480468447108743e-14,1.5480468447108743e-14]",2
